name,type,url,date_added,source,path,parent_path
OStock,url,https://ostock.id/,13372610191102086,other,Other bookmarks >> Design & Marketing >> OStock,Other bookmarks >> Design & Marketing
Cal.com | Open Scheduling Infrastructure,url,https://cal.com/?utm_source=twitter&utm_medium=social&utm_campaign=bio,13373190511137285,other,Other bookmarks >> Design & Marketing >> Cal.com | Open Scheduling Infrastructure,Other bookmarks >> Design & Marketing
Ghost: The best open source blog & newsletter platform,url,https://ghost.org/,13373247416407314,other,Other bookmarks >> Design & Marketing >> Ghost: The best open source blog & newsletter platform,Other bookmarks >> Design & Marketing
LinkDR: Powerful Link Building Software for SEO,url,https://linkdr.com/,13373890155308724,other,Other bookmarks >> Design & Marketing >> LinkDR: Powerful Link Building Software for SEO,Other bookmarks >> Design & Marketing
How to Market Your App as a Solo Business Owner (100% Free) in 2024,url,https://www.post-bridge.com/blog/organic-marketing-solo-business-owner,13377333657377664,other,Other bookmarks >> Design & Marketing >> How to Market Your App as a Solo Business Owner (100% Free) in 2024,Other bookmarks >> Design & Marketing
Build No-Code AI Tools to Boost SEO & Capture Leads,url,https://wrapifai.com/,13378471241463031,other,Other bookmarks >> Design & Marketing >> Build No-Code AI Tools to Boost SEO & Capture Leads,Other bookmarks >> Design & Marketing
iconists,url,https://iconists.co/,13378822202815502,other,Other bookmarks >> Design & Marketing >> iconists,Other bookmarks >> Design & Marketing
Lottielab | Create and Edit Lottie Animations,url,https://www.lottielab.com/,13378822306754088,other,Other bookmarks >> Design & Marketing >> Lottielab | Create and Edit Lottie Animations,Other bookmarks >> Design & Marketing
The Monospace Web,url,https://owickstrom.github.io/the-monospace-web/,13378992309398399,other,Other bookmarks >> Design & Marketing >> The Monospace Web,Other bookmarks >> Design & Marketing
Base UI,url,https://base-ui.com/,13379079110617106,other,Other bookmarks >> Design & Marketing >> Base UI,Other bookmarks >> Design & Marketing
Music Theory that isn't boring - Lightnote,url,https://www.lightnote.co/,13379791650991112,other,Other bookmarks >> Design & Marketing >> Music Theory that isn't boring - Lightnote,Other bookmarks >> Design & Marketing
Handy Arrows,url,https://handyarrows.com/,13380303347953940,other,Other bookmarks >> Design & Marketing >> Handy Arrows,Other bookmarks >> Design & Marketing
GeoSpy | Find a Photo's Location Instantly,url,https://geospy.ai/,13380490627481641,other,Other bookmarks >> Design & Marketing >> GeoSpy | Find a Photo's Location Instantly,Other bookmarks >> Design & Marketing
The AI Admaker | Icon,url,https://icon.me/,13383215111459533,other,Other bookmarks >> Design & Marketing >> The AI Admaker | Icon,Other bookmarks >> Design & Marketing
post bridge - social media scheduling for everyone,url,https://www.post-bridge.com/,13383469011556003,other,Other bookmarks >> Design & Marketing >> post bridge - social media scheduling for everyone,Other bookmarks >> Design & Marketing
Awwwards - Website Awards - Best Web Design Trends,url,https://www.awwwards.com/,13383664278339488,other,Other bookmarks >> Design & Marketing >> Awwwards - Website Awards - Best Web Design Trends,Other bookmarks >> Design & Marketing
Inside the Duolingo Company Handbook,url,https://blog.duolingo.com/handbook/,13383700912461856,other,Other bookmarks >> Design & Marketing >> Inside the Duolingo Company Handbook,Other bookmarks >> Design & Marketing
FeedHive - Create content at scale,url,https://www.feedhive.com/,13383899646317586,other,Other bookmarks >> Design & Marketing >> FeedHive - Create content at scale,Other bookmarks >> Design & Marketing
Experience & advantages - David Whyte,url,https://davidwhyte.com/experience/,13384152179501420,other,Other bookmarks >> Design & Marketing >> Experience & advantages - David Whyte,Other bookmarks >> Design & Marketing
Yamauchi No.10 Family Office,url,https://y-n10.com/,13384324253625878,other,Other bookmarks >> Design & Marketing >> Yamauchi No.10 Family Office,Other bookmarks >> Design & Marketing
Igloo Inc.,url,https://www.igloo.inc/,13384324313668854,other,Other bookmarks >> Design & Marketing >> Igloo Inc.,Other bookmarks >> Design & Marketing
Lusion - Realise Your Creative Ideas,url,https://lusion.co/,13384324383411009,other,Other bookmarks >> Design & Marketing >> Lusion - Realise Your Creative Ideas,Other bookmarks >> Design & Marketing
Utsubo - Embark on New Frontiers of Digital Experiences,url,https://www.utsubo.com/,13384324989983393,other,Other bookmarks >> Design & Marketing >> Utsubo - Embark on New Frontiers of Digital Experiences,Other bookmarks >> Design & Marketing
Neobrutalism components - Start making neobrutalism layouts today,url,https://www.neobrutalism.dev/,13384755560639893,other,Other bookmarks >> Design & Marketing >> Neobrutalism components - Start making neobrutalism layouts today,Other bookmarks >> Design & Marketing
The Best Mobile Apps' Organic Marketing Strategies,url,https://www.socialgrowthengineers.com/apps,13384873672320305,other,Other bookmarks >> Design & Marketing >> The Best Mobile Apps' Organic Marketing Strategies,Other bookmarks >> Design & Marketing
FLORA ©,url,https://www.florafauna.ai/,13385084293975971,other,Other bookmarks >> Design & Marketing >> FLORA ©,Other bookmarks >> Design & Marketing
Instantly.ai - Sales Engagement & Lead Intelligence,url,https://instantly.ai/,13385312607949439,other,Other bookmarks >> Design & Marketing >> Instantly.ai - Sales Engagement & Lead Intelligence,Other bookmarks >> Design & Marketing
Primer,url,https://primer.style/,13385509327300234,other,Other bookmarks >> Design & Marketing >> Primer,Other bookmarks >> Design & Marketing
Paper,url,https://paper.design/,13385510378334107,other,Other bookmarks >> Design & Marketing >> Paper,Other bookmarks >> Design & Marketing
Slidev,url,https://sli.dev/,13385827465221760,other,Other bookmarks >> Design & Marketing >> Slidev,Other bookmarks >> Design & Marketing
Geist,url,https://vercel.com/geist/introduction,13386031069924077,other,Other bookmarks >> Design & Marketing >> Geist,Other bookmarks >> Design & Marketing
Chronicle,url,https://chroniclehq.com/,13386047463373082,other,Other bookmarks >> Design & Marketing >> Chronicle,Other bookmarks >> Design & Marketing
daisyUI — Tailwind CSS Components ( version 5 update is here ),url,https://daisyui.com/,13386257488088471,other,Other bookmarks >> Design & Marketing >> daisyUI — Tailwind CSS Components ( version 5 update is here ),Other bookmarks >> Design & Marketing
Online FlowChart & Diagrams Editor - Mermaid Live Editor,url,https://mermaid.live/edit#pako:eNpVjsFqw0AMRH9F6NRC_AM-FBq7zSWQQnOqnYOwZe-S7GqR14Rg-9-7TlpodZJm3gyasJGWMcfuItfGkEY4lrWHNK9VYdQO0dFwgix7mXccwYnn2wzbp53AYCQE6_vnB79dISim_YoxRGP9eXlYxT1_8DxDWe0pRAmnv87xKjO8VfbDpPr_jlFOqfeqo7yjrCGFgvSO4AYdqyPbpvenVakxGnZcY57WlvRcY-2XxNEY5fPmG8yjjrxBlbE3mAovQ7rG0FLk0lKv5H6RQP5LxP1AyzeJDl_b,13386257842856752,other,Other bookmarks >> Design & Marketing >> Online FlowChart & Diagrams Editor - Mermaid Live Editor,Other bookmarks >> Design & Marketing
Same,url,https://same.dev/,13386288379986529,other,Other bookmarks >> Design & Marketing >> Same,Other bookmarks >> Design & Marketing
Brand Archive,url,https://brandarchive.xyz/,13386292605224964,other,Other bookmarks >> Design & Marketing >> Brand Archive,Other bookmarks >> Design & Marketing
The branding style guidelines documents archive,url,https://brandingstyleguides.com/,13386292618734865,other,Other bookmarks >> Design & Marketing >> The branding style guidelines documents archive,Other bookmarks >> Design & Marketing
"Deck.Gallery® — Beautifully designed decks, curated",url,https://www.deck.gallery/,13381748711514030,other,"Other bookmarks >> Design & Marketing >> Deck.Gallery® — Beautifully designed decks, curated",Other bookmarks >> Design & Marketing
Cash App Brand Guidelines,url,https://design.cash.app/,13386305021649356,other,Other bookmarks >> Design & Marketing >> Cash App Brand Guidelines,Other bookmarks >> Design & Marketing
new.email by Resend,url,https://new.email/chat,13386374354962704,other,Other bookmarks >> Design & Marketing >> new.email by Resend,Other bookmarks >> Design & Marketing
Standards — Build stunning brand guidelines online.,url,https://standards.site/,13386427577767043,other,Other bookmarks >> Design & Marketing >> Standards — Build stunning brand guidelines online.,Other bookmarks >> Design & Marketing
theprocess,url,https://www.carlhauser.com/,13387003544365282,other,Other bookmarks >> Design & Marketing >> theprocess,Other bookmarks >> Design & Marketing
TWBlocks,url,https://www.twblocks.com/,13387254732564401,other,Other bookmarks >> Design & Marketing >> TWBlocks,Other bookmarks >> Design & Marketing
Franken UI: Dos,url,https://franken-ui.dev/,13387254740684377,other,Other bookmarks >> Design & Marketing >> Franken UI: Dos,Other bookmarks >> Design & Marketing
Phosphor Icons,url,https://phosphoricons.com/,13387256936924749,other,Other bookmarks >> Design & Marketing >> Phosphor Icons,Other bookmarks >> Design & Marketing
"Replo - The Shopify Landing Page, Analytics, & A/B Testing Platform",url,https://www.replo.app/,13387286847396168,other,"Other bookmarks >> Design & Marketing >> Replo - The Shopify Landing Page, Analytics, & A/B Testing Platform",Other bookmarks >> Design & Marketing
Poly Pizza: Free 3D models for everyone,url,https://poly.pizza/,13387384704196378,other,Other bookmarks >> Design & Marketing >> Poly Pizza: Free 3D models for everyone,Other bookmarks >> Design & Marketing
Mockup Generator & Animator 3D | Rotato,url,https://rotato.app/,13387622107066680,other,Other bookmarks >> Design & Marketing >> Mockup Generator & Animator 3D | Rotato,Other bookmarks >> Design & Marketing
Git.new – Free GitHub Link Shortener | Dub.co,url,https://dub.co/tools/github-link-shortener,13387691795341825,other,Other bookmarks >> Design & Marketing >> Git.new – Free GitHub Link Shortener | Dub.co,Other bookmarks >> Design & Marketing
Excalidraw | Hand-drawn look & feel • Collaborative • Secure,url,https://excalidraw.com/,13388167128011271,other,Other bookmarks >> Design & Marketing >> Excalidraw | Hand-drawn look & feel • Collaborative • Secure,Other bookmarks >> Design & Marketing
blocks.so,url,https://blocks.so/,13388549250382290,other,Other bookmarks >> Design & Marketing >> blocks.so,Other bookmarks >> Design & Marketing
Beautiful themes for shadcn/ui — tweakcn | Theme Editor & Generator,url,https://tweakcn.com/,13388797741988702,other,Other bookmarks >> Design & Marketing >> Beautiful themes for shadcn/ui — tweakcn | Theme Editor & Generator,Other bookmarks >> Design & Marketing
the shadcn/ui registry | UI.pub,url,https://uipub.com/,13388868686319508,other,Other bookmarks >> Design & Marketing >> the shadcn/ui registry | UI.pub,Other bookmarks >> Design & Marketing
Shadcn Theme Editor - Shadcn Studio,url,https://shadcnstudio.com/theme-editor,13390047322828922,other,Other bookmarks >> Design & Marketing >> Shadcn Theme Editor - Shadcn Studio,Other bookmarks >> Design & Marketing
Klack — Satisfying sound with every keystroke,url,https://tryklack.com/,13390103262232470,other,Other bookmarks >> Design & Marketing >> Klack — Satisfying sound with every keystroke,Other bookmarks >> Design & Marketing
Create your own design system - StyleGlide.ai,url,https://www.styleglide.ai/themes,13390753846443524,other,Other bookmarks >> Design & Marketing >> Create your own design system - StyleGlide.ai,Other bookmarks >> Design & Marketing
Homepage | GSAP,url,https://gsap.com/,13390901066023343,other,Other bookmarks >> Design & Marketing >> Homepage | GSAP,Other bookmarks >> Design & Marketing
Creatify - Create Engaging AI Video Ads,url,https://creatify.ai/?utm_source=x&utm_medium=organic,13390977560763673,other,Other bookmarks >> Design & Marketing >> Creatify - Create Engaging AI Video Ads,Other bookmarks >> Design & Marketing
Vibe Marketing,url,https://www.vibemarket.club/,13391116452474144,other,Other bookmarks >> Design & Marketing >> Vibe Marketing,Other bookmarks >> Design & Marketing
Google Design - Discover the people and stories behind the products,url,https://design.google/,13391658936965741,other,Other bookmarks >> Design & Marketing >> Google Design - Discover the people and stories behind the products,Other bookmarks >> Design & Marketing
Savee,url,https://savee.it/,13391698085188902,other,Other bookmarks >> Design & Marketing >> Savee,Other bookmarks >> Design & Marketing
Journalism,folder,,13313210870829710,other,Other bookmarks >> Journalism,Other bookmarks
The Explainer Studio,url,http://theexplainerstudio.com/,13167980653711716,other,Other bookmarks >> Journalism >> The Explainer Studio,Other bookmarks >> Journalism
Google Public Data Explorer,url,https://www.google.com/publicdata/directory,13211807517457428,other,Other bookmarks >> Journalism >> Google Public Data Explorer,Other bookmarks >> Journalism
Google Surveys,url,https://surveys.google.com/your-surveys?category=example,13211807552397320,other,Other bookmarks >> Journalism >> Google Surveys,Other bookmarks >> Journalism
Crisis Map,url,https://www.google.org/crisismap/weather_and_events,13211807581861900,other,Other bookmarks >> Journalism >> Crisis Map,Other bookmarks >> Journalism
Global Forest Watch,url,https://www.globalforestwatch.org/,13211807636389322,other,Other bookmarks >> Journalism >> Global Forest Watch,Other bookmarks >> Journalism
Election DataBot,url,https://projects.propublica.org/electionbot/,13211807685397856,other,Other bookmarks >> Journalism >> Election DataBot,Other bookmarks >> Journalism
Tilegrams,url,https://pitchinteractiveinc.github.io/tilegrams/,13211807696079270,other,Other bookmarks >> Journalism >> Tilegrams,Other bookmarks >> Journalism
Data Gif Maker,url,https://datagifmaker.withgoogle.com/,13211807751594655,other,Other bookmarks >> Journalism >> Data Gif Maker,Other bookmarks >> Journalism
Flourish Studio,url,https://flourish.studio/,13211807779854904,other,Other bookmarks >> Journalism >> Flourish Studio,Other bookmarks >> Journalism
Google Trends,url,https://trends.google.com/trends/?geo=US,13179656522662130,other,Other bookmarks >> Journalism >> Google Trends,Other bookmarks >> Journalism
Google Fusion Tables,url,https://fusiontables.google.com/DataSource?dsrcid=implicit,13211807862063784,other,Other bookmarks >> Journalism >> Google Fusion Tables,Other bookmarks >> Journalism
Google Sheets,url,https://docs.google.com/spreadsheets/u/0/,13211807944024846,other,Other bookmarks >> Journalism >> Google Sheets,Other bookmarks >> Journalism
Google News Initiative Training Center,url,https://newsinitiative.withgoogle.com/training/course/data-journalism,13211812848596597,other,Other bookmarks >> Journalism >> Google News Initiative Training Center,Other bookmarks >> Journalism
Public Data Lab,url,https://publicdatalab.org/,13211883000962632,other,Other bookmarks >> Journalism >> Public Data Lab,Other bookmarks >> Journalism
First Draft,url,https://firstdraftnews.org/,13211883166463248,other,Other bookmarks >> Journalism >> First Draft,Other bookmarks >> Journalism
American Association for Public Opinion Research,url,https://www.aapor.org/,13211954523760771,other,Other bookmarks >> Journalism >> American Association for Public Opinion Research,Other bookmarks >> Journalism
Volv – Because less is more,url,https://volvmedia.com/,13302093607393949,other,Other bookmarks >> Journalism >> Volv – Because less is more,Other bookmarks >> Journalism
Earth Overshoot Day 2022 home - #MoveTheDate,url,https://www.overshootday.org/,13303534587396110,other,Other bookmarks >> Journalism >> Earth Overshoot Day 2022 home - #MoveTheDate,Other bookmarks >> Journalism
Breaking News Headlines and Media Bias | Ground News,url,https://ground.news/,13345797141225587,other,Other bookmarks >> Journalism >> Breaking News Headlines and Media Bias | Ground News,Other bookmarks >> Journalism
Typora — simple yet powerful Markdown reader.,url,https://typora.io/,13373703012237527,other,Other bookmarks >> Journalism >> Typora — simple yet powerful Markdown reader.,Other bookmarks >> Journalism
"Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine",url,https://archive.org/,13374224054410190,other,"Other bookmarks >> Journalism >> Internet Archive: Digital Library of Free & Borrowable Texts, Movies, Music & Wayback Machine",Other bookmarks >> Journalism
Wayback Machine,url,https://web.archive.org/,13374224067857997,other,Other bookmarks >> Journalism >> Wayback Machine,Other bookmarks >> Journalism
Americans' Trust in Media Remains at Trend Low,url,https://news.gallup.com/poll/651977/americans-trust-media-remains-trend-low.aspx,13374740652209431,other,Other bookmarks >> Journalism >> Americans' Trust in Media Remains at Trend Low,Other bookmarks >> Journalism
Scrivener - Literature & Latte,url,https://www.literatureandlatte.com/scrivener/overview?fpr=lucas64&gad_source=1&gclid=Cj0KCQjw1Yy5BhD-ARIsAI0RbXYmxjc4feiwmfVMmPsklx0nkPYvNPLZzqrbvxzCIgUc1hoeuFML4UIaAgSkEALw_wcB,13374833315359246,other,Other bookmarks >> Journalism >> Scrivener - Literature & Latte,Other bookmarks >> Journalism
minds.md,url,https://minds.md/,13379643865727282,other,Other bookmarks >> Journalism >> minds.md,Other bookmarks >> Journalism
textfrom.website,url,https://textfrom.website/,13391647701382620,other,Other bookmarks >> Journalism >> textfrom.website,Other bookmarks >> Journalism
MiniMax,url,https://hailuoai.com/video,13369801445968769,other,Other bookmarks >> MiniMax,Other bookmarks
